ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d,entry_premium,exit_intrinsic,half_spread,commission,pnl_dollars,pnl_pct_notional
CVS,2025-09-30,2025-10-29,1.0,75.57,62.1,6.66,29.79,1.3567,1.534,1.23,24.0,1.3636,1.3641,1.3905,1.441,1.0,0.0,3.0,4.0,98834552520.0,102988000000.0,97239000000.0,19.0,11563.94,9713.25,873.38,294.81,8.42,4.57,5.51,-1.09,-19.56,-15.14,-21.81,-0.93,-0.93,82.5,77.0,82.0,2.375,2.02,4.395,5.327272727272727,0.76608,0.7173,0.74169,0.375845,49.32586390540522,-0.39998999999999996,854.0,1196.0,1.4903321033210333,3.0,6.666666666666665,0,-1.339393939393938,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,4.395,5.0,0.4395,2.6,-107.05000000000004,-0.01297575757575758
FTV,2025-09-30,2025-10-29,0.0,48.91,47.93,2.92,5.03,0.5691,0.6,0.55,17.0,0.5691,0.568,0.5698,0.6277,0.0,0.0,3.0,3.0,1007305940.0,1018000000.0,987700000.0,15.0,1950.27,2915.31,-480.03,304.53,-2.16,3.03,1.15,-64.52,-61.18,-10.47,-12.79,-0.83,-2.11,50.0,50.0,50.0,1.4,1.7999999999999998,3.1999999999999997,6.4,0.33682,0.27829,0.307555,0.195365,36.47802832013786,0.019510000000000027,653.0,13.0,0.3973384030418251,24.0,0.0,1,6.4,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,3.1999999999999997,0.0,0.32,2.6,285.4,0.05708
EXR,2025-09-30,2025-10-29,0.0,141.45,134.36,0.22,5.51,1.1858,1.25,1.1281,6.0,1.1858,1.1858,1.193,1.1934,0.0,0.0,0.0,0.0,737436000.0,744600000.0,724137000.0,5.0,14951.52,14044.97,-189.18,964.17,1.65,0.2,17.0,-0.84,-7.81,6.66,22.71,-2.91,7.62,145.0,135.0,145.0,6.05,3.625,9.675,6.672413793103448,0.32707,0.31731,0.32219,0.239265,25.73791861944815,-0.07316999999999999,15.0,1.0,0.8048780487804879,24.0,6.896551724137934,0,-0.22413793103448576,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,9.675,10.0,0.9675000000000001,2.6,-131.84999999999994,-0.009093103448275857
ETR,2025-09-30,2025-10-29,1.0,93.55,90.43,2.04,5.56,1.437,1.51,1.37,16.0,1.4312,1.4601,1.5046,1.5274,2.0,0.0,3.0,3.0,3785432340.0,4768782490.0,3423000000.0,8.0,17557.12,16829.38,374.88,150.42,12.7,16.93,-0.22,-45.31,28.05,59.53,35.59,-3.53,4.25,95.0,95.0,95.0,2.85,2.625,5.475,5.763157894736842,0.27829,0.28804,0.283165,0.258775,8.61335263892078,-0.029270000000000018,2801.0,21.0,0.9303135888501742,24.0,0.0,1,5.763157894736842,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,5.475,0.0,0.5475,2.6,490.1499999999999,0.051594736842105256
EQIX,2025-09-30,2025-10-29,1.0,781.72,785.17,2.05,1.6,3.4343,3.79,2.52,7.0,3.5978,3.5978,3.6265,3.7339,0.0,0.0,3.0,6.0,2326728970.0,2340600000.0,2315170000.0,19.0,5581.87,3107.86,1535.47,488.42,4.49,1.39,6.16,20.25,4.11,9.71,13.3,2.07,1.71,820.0,830.0,820.0,25.35,28.299999999999997,53.65,6.5426829268292686,0.31731,0.32707,0.32219,0.26365,18.16940314721127,-0.053659999999999985,57.0,2.0,0.18282988871224165,24.0,1.2195121951219523,1,5.323170731707316,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,53.65,10.0,5.365,2.6,3825.8999999999996,0.04665731707317073
EBAY,2025-09-30,2025-10-29,1.0,91.17,91.75,9.18,8.49,1.3346,1.38,1.29,27.0,1.3339,1.3308,1.3296,1.3042,2.0,0.0,5.0,0.0,2730595380.0,2776000000.0,2710000000.0,24.0,4467.49,4216.74,105.73,38.73,6.14,5.61,2.45,16.1,-0.72,37.45,-11.84,0.16,-3.62,100.0,84.0,100.0,3.45,3.5,6.95,6.950000000000001,1.00998,0.91242,0.9612,0.52706,45.16645859342489,-0.560965,392.0,224.0,1.0199664429530202,3.0,16.000000000000004,0,-9.050000000000002,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,6.95,16.0,0.6950000000000001,2.6,-977.1000000000001,-0.09771000000000002
ESS,2025-09-30,2025-10-29,0.0,266.22,260.18,-7.15,-5.0,1.82,2.18,1.46,2.0,1.82,1.6811,1.6109,1.4011,1.0,0.0,1.0,0.0,473174570.0,484000000.0,469011000.0,11.0,47087.04,48079.15,-221.76,1484.43,6.21,1.13,6.82,2.07,2.78,47.6,103.49,-0.33,28.46,260.0,250.0,260.0,5.35,8.0,13.35,5.134615384615385,0.25877,0.23926,0.249015,0.23926,3.91743469268919,-0.009754999999999986,301.0,0.0,17.0,24.0,3.8461538461538436,1,1.2884615384615414,2025-10-28,687.0,683.1700439453125,0.1417,0.14658,0.15634,0.0048799999999999,0.01464,0,0.1612199999999999,0.12219,0.0390299999999999,4.999999999977245e-06,0.2499679692504803,0.1380646544791722,0.5776892430278885,0.1019969727617197,0.1376072586588146,0.0040927413411853,0.7412179688472138,1.06,-1.6131966610729989,1.6868890148636602,-0.2763504612986595,0.0234921924949049,0.0352278067425693,0.0,1,16.420000076293945,19.549999237060547,2.2500000762939454,13.35,10.0,1.335,2.6,198.89999999999998,0.007649999999999999
MSI,2025-09-30,2025-10-30,1.0,457.29,436.71,-5.53,-1.08,3.8502,3.87,3.8398,12.0,3.8502,3.8502,3.8462,3.8232,0.0,0.0,0.0,0.0,2988797180.0,3003000000.0,2984000000.0,11.0,19436.64,18261.6,628.27,81.89,5.21,9.38,7.69,10.19,12.26,11.6,7.45,0.15,0.52,430.0,410.0,430.0,15.55,11.8,27.35,6.3604651162790695,0.31731,0.30755,0.31243,0.20512,34.34689370418973,-0.06828999999999999,198.0,100.0,0.33964646464646464,23.0,4.651162790697672,1,1.7093023255813975,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,27.35,20.0,2.7350000000000003,2.6,458.9000000000001,0.010672093023255816
KIM,2025-09-30,2025-10-30,0.0,21.85,20.74,-3.94,1.21,0.1929,0.22,0.17,5.0,0.1861,0.1773,0.1684,0.1684,0.0,0.0,0.0,0.0,521398800.0,524216000.0,518662000.0,5.0,15554.4,15456.19,3.2,83.1,4.99,-2.13,11.54,5.88,0.0,2.87,28.06,0.8,7.06,22.5,20.0,22.5,0.15,1.2000000000000002,1.35,6.000000000000001,0.22951,0.23926,0.234385,0.29779500000000003,-27.05377903876102,-0.0048799999999999955,241.0,16.0,5.669642857142857,23.0,11.111111111111116,0,-5.111111111111115,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,1.35,2.5,0.135,2.6,-131.1,-0.05826666666666666
LKQ,2025-09-30,2025-10-30,1.0,30.54,29.64,2.03,5.13,0.7566,0.83,0.63,7.0,0.7543,0.7543,0.7543,0.7566,0.0,0.0,0.0,4.0,3535601670.0,3572000000.0,3497900000.0,6.0,7150.69,7215.78,53.12,199.43,-1.86,5.17,0.79,-11.22,10.13,-0.93,-5.17,-0.06,-0.3,30.0,32.5,30.0,1.7,1.2000000000000002,2.9000000000000004,9.666666666666668,0.55145,0.41487,0.48316000000000003,0.34657499999999997,28.269103402599566,-0.019510000000000027,1033.0,15.0,2.3535031847133756,23.0,8.333333333333325,1,1.3333333333333428,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,2.9000000000000004,2.5,0.29000000000000004,2.6,8.400000000000032,0.002800000000000011
MPWR,2025-09-30,2025-10-30,1.0,920.64,785.62,18.13,38.43,4.6269,4.67,4.6,14.0,4.6269,4.6223,4.6223,4.321,1.0,0.0,3.0,0.0,720923360.0,724100000.0,720000000.0,14.0,12976.62,12522.28,241.11,92.47,30.97,4.24,26.62,32.81,4.21,42.04,41.38,-0.21,1.82,1100.0,1000.0,1100.0,68.7,69.3,138.0,12.545454545454545,0.63925,0.61974,0.6294949999999999,0.48804000000000003,22.471187221502937,-0.12194499999999997,75.0,101.0,1.055921052631579,23.0,9.090909090909093,1,3.4545454545454515,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,138.0,100.0,13.8,2.6,2417.4,0.021976363636363638
PWR,2025-09-30,2025-10-30,1.0,414.42,395.17,9.51,14.84,3.2591,3.47,2.99,22.0,3.2685,3.2789,3.2822,3.1642,0.0,0.0,1.0,4.0,7417496070.0,7600058000.0,7186000000.0,22.0,16615.36,16080.58,165.24,243.51,21.07,8.66,16.28,30.53,39.33,24.16,26.46,0.12,0.25,450.0,450.0,450.0,22.75,22.1,44.85,9.966666666666667,0.51243,0.49292,0.502675,0.370965,26.20182026160044,-0.107315,520.0,129.0,0.3955062263129399,23.0,0.0,1,9.966666666666667,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,44.85,0.0,4.485,2.6,4033.9,0.08964222222222222
WY,2025-09-30,2025-10-30,1.0,24.79,25.08,-5.16,-6.26,-0.0776,-0.06,-0.09,10.0,-0.0746,-0.0372,-0.0119,-0.0116,0.0,0.0,1.0,7.0,1661429320.0,1711000000.0,1618000000.0,10.0,4115.04,3993.95,175.79,163.31,-2.84,6.86,-7.29,-42.86,9.09,-27.32,-34.07,-3.59,-4.47,23.0,23.0,23.0,0.925,0.6,1.525,6.6304347826086945,0.34658,0.31731,0.331945,0.29779500000000003,10.28784889062946,-0.10731999999999997,207.0,174.0,7.638766519823789,23.0,0.0,1,6.6304347826086945,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,1.525,0.0,0.1525,2.6,134.64999999999998,0.05854347826086956
RSG,2025-09-30,2025-10-30,1.0,229.48,231.21,-8.52,-9.21,1.7843,1.8865,1.6862,22.0,1.7847,1.7878,1.7898,1.8188,1.0,0.0,2.0,8.0,4250541430.0,4300000000.0,4186100000.0,21.0,14782.05,14495.84,139.03,148.37,4.62,5.64,6.19,9.94,12.03,10.97,6.34,0.3,0.33,210.0,210.0,210.0,7.2,5.4,12.600000000000001,6.000000000000001,0.31731,0.27829,0.29779999999999995,0.253895,14.743116185359295,-0.08292499999999997,10.0,0.0,1.1040217719987904,23.0,0.0,1,6.000000000000001,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,12.600000000000001,0.0,1.2600000000000002,2.6,1131.4000000000003,0.053876190476190494
SPGI,2025-09-30,2025-10-30,1.0,486.71,545.66,1.0,-9.91,4.4089,4.693,4.2307,22.0,4.3379,4.2695,4.2863,4.2844,6.0,0.0,11.0,1.0,3825078050.0,3900000000.0,3761000000.0,20.0,17118.37,16178.49,516.25,144.34,5.8,-0.58,11.91,9.65,1.37,7.33,6.82,0.77,0.39,472.5,492.5,472.5,10.9,9.7,20.6,4.35978835978836,0.75632,0.7173,0.73681,0.180725,75.47196699284754,-0.44876499999999997,9.0,71.0,1.4794608472400514,2.0,4.232804232804233,1,0.12698412698412742,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,20.6,20.0,2.06,2.6,-148.59999999999985,-0.0031449735449735417
SYK,2025-09-30,2025-10-30,1.0,369.67,377.79,-0.19,-2.33,3.1319,3.16,3.05,26.0,3.1341,3.1388,3.1388,3.137,0.0,0.0,1.0,1.0,6044753380.0,6119000000.0,5841100000.0,24.0,7507.1,7088.99,170.02,77.73,11.07,2.66,10.83,11.39,10.21,17.12,17.53,0.96,1.24,370.0,360.0,370.0,11.35,10.35,21.7,5.864864864864865,0.2978,0.28804,0.29292,0.209995,28.3097774136283,-0.063415,89.0,44.0,0.5942028985507246,23.0,2.7027027027026973,1,3.1621621621621676,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,21.7,10.0,2.17,2.6,950.3999999999999,0.025686486486486484
TT,2025-09-30,2025-10-30,1.0,421.96,439.25,5.78,1.62,3.7782,3.849,3.65,21.0,3.7826,3.8002,3.8295,3.8216,0.0,0.0,1.0,10.0,5780977290.0,5879000000.0,5663256390.0,18.0,10336.22,9297.63,522.22,412.74,8.27,22.56,11.32,17.58,43.17,11.64,12.57,1.13,0.77,430.0,450.0,430.0,17.3,18.55,35.85,8.337209302325583,0.42462,0.41487,0.41974500000000003,0.27341,34.86283338693731,-0.09268000000000004,90.0,14.0,0.5046296296296297,23.0,4.651162790697683,1,3.6860465116279,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,35.85,20.0,3.5850000000000004,2.6,1223.9,0.02846279069767442
VICI,2025-09-30,2025-10-30,1.0,32.61,33.11,-9.48,-10.84,0.69,0.69,0.69,2.0,0.69,0.69,0.69,0.69,0.0,0.0,0.0,0.0,1002283040.0,1013000000.0,994988000.0,11.0,-651.2,-625.23,33.28,59.18,4.63,1.74,5.83,-2.58,0.13,14.1,15.13,0.05,10.03,30.0,30.0,30.0,0.575,0.75,1.325,4.416666666666667,0.22951,0.21,0.21975499999999998,0.20512,6.659689199335615,-0.04878499999999997,150.0,3435.0,0.10887720383544695,23.0,0.0,1,4.416666666666667,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,1.325,0.0,0.1325,2.6,116.64999999999999,0.03888333333333333
VMC,2025-09-30,2025-10-30,1.0,307.62,274.94,-5.73,5.48,2.719,2.82,2.56,18.0,2.7179,2.6766,2.6766,2.6495,3.0,0.0,6.0,1.0,2264993620.0,2371017790.0,2061000000.0,16.0,13018.02,12459.95,257.31,356.98,4.37,28.62,-2.73,4.26,145.0,9.49,3.84,0.34,-0.12,300.0,290.0,300.0,7.45,12.399999999999999,19.849999999999998,6.616666666666666,0.31731,0.33682,0.327065,0.24414,25.354287374069372,-0.04877999999999999,236.0,2.0,1.3333333333333333,23.0,3.3333333333333326,1,3.2833333333333337,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,19.849999999999998,10.0,1.9849999999999999,2.6,783.8999999999999,0.026129999999999997
WDC,2025-09-30,2025-10-30,1.0,120.06,76.55,15.05,80.44,1.5762,1.66,1.4154,20.0,1.5712,1.567,1.5611,1.3795,4.0,0.0,7.0,1.0,2730372920.0,2825934000.0,2696000000.0,20.0,25980.02,35311.37,-4342.87,6360.24,30.94,-46.46,41.58,115.87,129.82,16.53,708.51,10.14,27.76,142.0,150.0,142.0,6.4,6.6,13.0,9.15492957746479,1.59533,1.50752,1.551425,0.69291,55.33719000273941,-0.8097350000000001,18.0,64.0,0.34082045016681545,2.0,5.633802816901401,1,3.521126760563389,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,13.0,8.0,1.3,2.6,367.4,0.025873239436619715
WEC,2025-09-30,2025-10-30,1.0,114.59,110.24,-1.74,2.14,0.812,0.83,0.7947,7.0,0.799,0.7962,0.7862,0.8639,2.0,0.0,3.0,0.0,1897991270.0,2061356720.0,1435517540.0,7.0,8037.15,7598.62,212.22,138.32,13.4,-36.2,2.09,13.43,-66.52,8.04,10.99,-1.45,-0.44,115.0,110.0,115.0,2.225,2.95,5.175000000000001,4.500000000000001,0.20024,0.24902,0.22463,0.195365,13.028090637937936,-0.024389999999999995,384.0,522.0,0.9260450160771704,23.0,4.347826086956519,1,0.15217391304348205,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,5.175000000000001,5.0,0.5175000000000001,2.6,-36.84999999999994,-0.003204347826086951
XEL,2025-09-30,2025-10-30,0.0,80.65,73.47,1.17,11.05,1.3183,1.37,1.274,14.0,1.3214,1.3627,1.3705,1.3822,0.0,0.0,1.0,6.0,3947910000.0,4024883000.0,3868717000.0,6.0,4111.52,4063.14,-440.21,634.44,8.55,-15.85,-1.09,38.89,-10.71,16.16,28.51,1.46,2.72,80.0,80.0,80.0,1.75,1.925,3.675,4.59375,0.22951,0.23926,0.234385,0.21487499999999998,8.323911513108785,0.0048749999999999905,467.0,20.0,0.2184873949579832,23.0,0.0,1,4.59375,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,3.675,0.0,0.3675,2.6,328.1499999999999,0.04101874999999999
RMD,2025-09-30,2025-10-30,1.0,273.73,279.2,-7.84,-9.65,2.4987,2.5649,2.45,12.0,2.5048,2.5085,2.5023,2.4388,0.0,0.0,0.0,0.0,1332902740.0,1358700000.0,1300000000.0,19.0,-4082.72,-1262.43,-1364.16,1944.27,7.92,0.75,9.85,11.27,144.33,9.41,13.8,2.39,1.71,250.0,250.0,250.0,14.95,11.35,26.299999999999997,10.52,0.50267,0.53194,0.5173049999999999,0.26365,49.03393549260107,-0.16584999999999994,80.0,1.0,4.6104651162790695,23.0,0.0,1,10.52,2025-10-29,687.0,683.4981689453125,0.14658,0.1526799999999999,0.1601703571428571,0.0060999999999999,0.0135903571428571,0,0.17097,0.12219,0.04878,0.0,0.3124919923126199,0.152715380903876,0.6414342629482072,0.0704764183530035,0.1374421677454058,0.0091378322545941,0.5127714405927601,1.4,0.5131756759690881,2.6924580658458623,-0.1085265131489235,0.0293350971740893,0.0318382271572281,0.0,1,16.920000076293945,19.829999923706055,2.262000076293946,26.299999999999997,0.0,2.63,2.6,2364.4,0.09457600000000001
