date,cash,equity,deployed_margin,n_open,realized_pnl_cum,opened,reject_reason
2025-10-06,81145.90000000021,54597.90000000021,6000.0,3,-45385.200000000004,True,
2025-10-07,73128.70000000022,54720.700000000215,4000.0,2,-45267.600000000006,False,
2025-10-08,71844.00000000022,55344.00000000022,4000.0,2,-44645.600000000006,True,
2025-10-09,79854.80000000022,55338.80000000022,6000.0,3,-44645.600000000006,True,
2025-10-10,87497.90000000023,55334.90000000023,8000.0,4,-44645.600000000006,True,
2025-10-13,78660.70000000023,54925.70000000023,6000.0,3,-45060.00000000001,False,
2025-10-14,86312.80000000024,54921.800000000236,8000.0,4,-45060.00000000001,True,
2025-10-15,84795.70000000024,53892.700000000244,8000.0,4,-46090.40000000001,True,
2025-10-16,82989.60000000025,51195.60000000025,8000.0,4,-48788.80000000001,True,
2025-10-17,75344.70000000026,51197.70000000026,6000.0,3,-48790.600000000006,False,
2025-10-20,75344.70000000026,51197.70000000026,6000.0,3,-48790.600000000006,False,
2025-10-21,68455.80000000026,51964.800000000265,4000.0,2,-48027.4,False,
2025-10-22,62154.90000000026,53247.90000000026,2000.0,1,-46748.200000000004,False,
2025-10-23,63536.800000000265,55020.800000000265,2000.0,1,-44974.00000000001,True,
2025-10-24,63536.800000000265,55020.800000000265,2000.0,1,-44974.00000000001,False,
2025-10-27,63536.800000000265,55020.800000000265,2000.0,1,-44974.00000000001,False,
2025-10-28,72367.60000000027,55015.60000000027,4000.0,2,-44974.00000000001,True,
2025-10-29,81398.40000000027,55010.40000000027,6000.0,3,-44974.00000000001,True,
2025-10-30,71925.20000000027,54053.20000000027,4000.0,2,-45936.40000000001,False,
2025-10-31,71925.20000000027,54053.20000000027,4000.0,2,-45936.40000000001,False,
2025-11-03,81240.00000000028,54048.00000000028,6000.0,3,-45936.40000000001,True,
2025-11-04,71958.80000000028,53602.80000000028,4000.0,2,-46386.80000000001,False,
2025-11-05,63949.60000000028,54629.60000000028,2000.0,1,-45365.20000000001,False,
2025-11-06,63949.60000000028,54629.60000000028,2000.0,1,-45365.20000000001,False,
2025-11-07,63949.60000000028,54629.60000000028,2000.0,1,-45365.20000000001,False,
2025-11-10,65539.20000000029,56087.20000000029,2000.0,1,-43907.60000000001,True,
2025-11-11,65539.20000000029,56087.20000000029,2000.0,1,-43907.60000000001,False,
2025-11-12,65539.20000000029,56087.20000000029,2000.0,1,-43907.60000000001,False,
2025-11-13,65539.20000000029,56087.20000000029,2000.0,1,-43907.60000000001,False,
2025-11-14,75362.00000000029,56082.00000000029,4000.0,2,-43907.60000000001,True,
2025-11-17,64436.800000000294,54608.800000000294,2000.0,1,-45386.000000000015,False,
2025-11-18,64436.800000000294,54608.800000000294,2000.0,1,-45386.000000000015,False,
2025-11-19,64436.800000000294,54608.800000000294,2000.0,1,-45386.000000000015,False,
2025-11-20,64436.800000000294,54608.800000000294,2000.0,1,-45386.000000000015,False,
2025-11-21,62985.70000000029,54411.70000000029,2000.0,1,-45584.400000000016,True,
2025-11-24,62985.70000000029,54411.70000000029,2000.0,1,-45584.400000000016,False,
2025-11-25,62985.70000000029,54411.70000000029,2000.0,1,-45584.400000000016,False,
2025-11-26,62985.70000000029,54411.70000000029,2000.0,1,-45584.400000000016,False,
2025-11-28,71096.50000000029,54406.50000000029,4000.0,2,-45584.400000000016,True,
