symbol,date,status
BX,2021-10-20,cached
BX,2021-10-22,cached
CMG,2021-10-20,cached
CMG,2021-10-22,cached
DGX,2021-10-20,cached
DGX,2021-10-22,cached
DHR,2021-10-20,cached
DHR,2021-10-22,cached
DOW,2021-10-20,cached
DOW,2021-10-22,cached
FCX,2021-10-20,cached
FCX,2021-10-22,cached
GPC,2021-10-20,cached
GPC,2021-10-22,cached
INTC,2021-10-20,cached
INTC,2021-10-22,cached
IPG,2021-10-20,cached
IPG,2021-10-22,cached
KEY,2021-10-20,cached
KEY,2021-10-22,cached
LUV,2021-10-20,cached
LUV,2021-10-22,cached
MMC,2021-10-20,cached
MMC,2021-10-22,cached
NVR,2021-10-20,cached
NVR,2021-10-22,cached
POOL,2021-10-20,cached
POOL,2021-10-22,cached
SNA,2021-10-20,cached
SNA,2021-10-22,cached
T,2021-10-20,cached
T,2021-10-22,cached
TSCO,2021-10-20,cached
TSCO,2021-10-22,cached
UNP,2021-10-20,cached
UNP,2021-10-22,cached
VLO,2021-10-20,cached
VLO,2021-10-22,cached
WRB,2021-10-20,cached
WRB,2021-10-22,cached
AXP,2021-10-21,cached
AXP,2021-10-25,cached
HCA,2021-10-21,cached
HCA,2021-10-25,cached
HON,2021-10-21,cached
HON,2021-10-25,cached
RF,2021-10-21,cached
RF,2021-10-25,cached
ROP,2021-10-21,cached
ROP,2021-10-25,cached
SLB,2021-10-21,cached
SLB,2021-10-25,cached
STX,2021-10-21,cached
STX,2021-10-25,cached
ARE,2021-10-22,cached
ARE,2021-10-26,cached
BRO,2021-10-22,cached
BRO,2021-10-26,cached
CDNS,2021-10-22,cached
CDNS,2021-10-26,cached
KMB,2021-10-22,cached
KMB,2021-10-26,cached
LII,2021-10-22,cached
LII,2021-10-26,cached
META,2021-10-22,cached
META,2021-10-26,cached
OTIS,2021-10-22,cached
OTIS,2021-10-26,cached
PKG,2021-10-22,cached
PKG,2021-10-26,cached
UHS,2021-10-22,cached
UHS,2021-10-26,cached
ADM,2021-10-25,cached
ADM,2021-10-27,cached
AMD,2021-10-25,cached
AMD,2021-10-27,cached
AMP,2021-10-25,cached
AMP,2021-10-27,cached
BXP,2021-10-25,cached
BXP,2021-10-27,cached
CB,2021-10-25,cached
CB,2021-10-27,cached
CHRW,2021-10-25,cached
CHRW,2021-10-27,cached
CNC,2021-10-25,cached
CNC,2021-10-27,cached
COF,2021-10-25,cached
COF,2021-10-27,cached
CSGP,2021-10-25,cached
CSGP,2021-10-27,cached
DLR,2021-10-25,cached
DLR,2021-10-27,cached
ECL,2021-10-25,cached
ECL,2021-10-27,cached
EQR,2021-10-25,cached
EQR,2021-10-27,cached
ESS,2021-10-25,cached
ESS,2021-10-27,cached
GE,2021-10-25,cached
GE,2021-10-27,cached
GLW,2021-10-25,cached
GLW,2021-10-27,cached
GOOG,2021-10-25,cached
GOOG,2021-10-27,cached
GOOGL,2021-10-25,cached
GOOGL,2021-10-27,cached
HAS,2021-10-25,cached
HAS,2021-10-27,cached
HOOD,2021-10-25,cached
HOOD,2021-10-27,cached
HUBB,2021-10-25,cached
HUBB,2021-10-27,cached
IEX,2021-10-25,cached
IEX,2021-10-27,cached
IVZ,2021-10-25,cached
IVZ,2021-10-27,cached
LLY,2021-10-25,cached
LLY,2021-10-27,cached
LMT,2021-10-25,cached
LMT,2021-10-27,cached
MMM,2021-10-25,cached
MMM,2021-10-27,cached
MSCI,2021-10-25,cached
MSCI,2021-10-27,cached
MSFT,2021-10-25,cached
MSFT,2021-10-27,cached
PCAR,2021-10-25,cached
PCAR,2021-10-27,cached
PFG,2021-10-25,cached
PFG,2021-10-27,cached
PHM,2021-10-25,cached
PHM,2021-10-27,cached
PNR,2021-10-25,cached
PNR,2021-10-27,cached
RTX,2021-10-25,cached
RTX,2021-10-27,cached
SHW,2021-10-25,cached
SHW,2021-10-27,cached
SPGI,2021-10-25,cached
SPGI,2021-10-27,cached
TER,2021-10-25,cached
TER,2021-10-27,cached
TXN,2021-10-25,cached
TXN,2021-10-27,cached
UDR,2021-10-25,cached
UDR,2021-10-27,cached
UPS,2021-10-25,cached
UPS,2021-10-27,cached
WM,2021-10-25,cached
WM,2021-10-27,cached
ACGL,2021-10-26,cached
ACGL,2021-10-28,cached
ADP,2021-10-26,cached
ADP,2021-10-28,cached
AFL,2021-10-26,cached
AFL,2021-10-28,cached
ALGN,2021-10-26,cached
ALGN,2021-10-28,cached
APH,2021-10-26,cached
APH,2021-10-28,cached
AVB,2021-10-26,cached
AVB,2021-10-28,cached
AVY,2021-10-26,cached
AVY,2021-10-28,cached
BA,2021-10-26,cached
BA,2021-10-28,cached
BG,2021-10-26,cached
BG,2021-10-28,cached
BMY,2021-10-26,cached
BMY,2021-10-28,cached
BSX,2021-10-26,cached
BSX,2021-10-28,cached
CINF,2021-10-26,cached
CINF,2021-10-28,cached
CME,2021-10-26,cached
CME,2021-10-28,cached
CTSH,2021-10-26,cached
CTSH,2021-10-28,cached
DTE,2021-10-26,cached
DTE,2021-10-28,cached
EBAY,2021-10-26,cached
EBAY,2021-10-28,cached
EG,2021-10-26,cached
EG,2021-10-28,cached
EQT,2021-10-26,cached
EQT,2021-10-28,cached
EW,2021-10-26,cached
EW,2021-10-28,cached
EXR,2021-10-26,cached
EXR,2021-10-28,cached
F,2021-10-26,cached
F,2021-10-28,cached
GD,2021-10-26,cached
GD,2021-10-28,cached
GM,2021-10-26,cached
GM,2021-10-28,cached
GRMN,2021-10-26,cached
GRMN,2021-10-28,cached
HLT,2021-10-26,cached
HLT,2021-10-28,cached
INVH,2021-10-26,cached
INVH,2021-10-28,cached
IP,2021-10-26,cached
IP,2021-10-28,cached
KHC,2021-10-26,cached
KHC,2021-10-28,cached
KLAC,2021-10-26,cached
KLAC,2021-10-28,cached
KO,2021-10-26,cached
KO,2021-10-28,cached
MAA,2021-10-26,cached
MAA,2021-10-28,cached
MAS,2021-10-26,cached
MAS,2021-10-28,cached
MCD,2021-10-26,cached
MCD,2021-10-28,cached
MOH,2021-10-26,cached
MOH,2021-10-28,cached
NOW,2021-10-26,cached
NOW,2021-10-28,cached
NSC,2021-10-26,cached
NSC,2021-10-28,cached
ODFL,2021-10-26,cached
ODFL,2021-10-28,cached
ORLY,2021-10-26,cached
ORLY,2021-10-28,cached
ROL,2021-10-26,cached
ROL,2021-10-28,cached
TDY,2021-10-26,cached
TDY,2021-10-28,cached
TMO,2021-10-26,cached
TMO,2021-10-28,cached
TYL,2021-10-26,cached
TYL,2021-10-28,cached
URI,2021-10-26,cached
URI,2021-10-28,cached
VICI,2021-10-26,cached
VICI,2021-10-28,cached
WAB,2021-10-26,cached
WAB,2021-10-28,cached
AEP,2021-10-27,cached
AEP,2021-10-29,cached
AJG,2021-10-27,cached
AJG,2021-10-29,cached
AMT,2021-10-27,cached
AMT,2021-10-29,cached
AMZN,2021-10-27,cached
AMZN,2021-10-29,cached
AOS,2021-10-27,cached
AOS,2021-10-29,cached
BAX,2021-10-27,cached
BAX,2021-10-29,cached
CARR,2021-10-27,cached
CARR,2021-10-29,cached
CAT,2021-10-27,cached
CAT,2021-10-29,cached
CBRE,2021-10-27,cached
CBRE,2021-10-29,cached
CMCSA,2021-10-27,cached
CMCSA,2021-10-29,cached
CMS,2021-10-27,cached
CMS,2021-10-29,cached
CPT,2021-10-27,cached
CPT,2021-10-29,cached
DECK,2021-10-27,cached
DECK,2021-10-29,cached
DVA,2021-10-27,cached
DVA,2021-10-29,cached
DXCM,2021-10-27,cached
DXCM,2021-10-29,cached
EME,2021-10-27,cached
EME,2021-10-29,cached
ERIE,2021-10-27,cached
ERIE,2021-10-29,cached
FE,2021-10-27,cached
FE,2021-10-29,cached
FTV,2021-10-27,cached
FTV,2021-10-29,cached
GILD,2021-10-27,cached
GILD,2021-10-29,cached
HBAN,2021-10-27,cached
HBAN,2021-10-29,cached
HIG,2021-10-27,cached
HIG,2021-10-29,cached
ICE,2021-10-27,cached
ICE,2021-10-29,cached
KDP,2021-10-27,cached
KDP,2021-10-29,cached
LH,2021-10-27,cached
LH,2021-10-29,cached
LIN,2021-10-27,cached
LIN,2021-10-29,cached
LKQ,2021-10-27,cached
LKQ,2021-10-29,cached
MA,2021-10-27,cached
MA,2021-10-29,cached
MCO,2021-10-27,cached
MCO,2021-10-29,cached
MHK,2021-10-27,cached
MHK,2021-10-29,cached
MO,2021-10-27,cached
MO,2021-10-29,cached
MPWR,2021-10-27,cached
MPWR,2021-10-29,cached
MRK,2021-10-27,cached
MRK,2021-10-29,cached
NEM,2021-10-27,cached
NEM,2021-10-29,cached
NOC,2021-10-27,cached
NOC,2021-10-29,cached
RMD,2021-10-27,cached
RMD,2021-10-29,cached
RSG,2021-10-27,cached
RSG,2021-10-29,cached
SWK,2021-10-27,cached
SWK,2021-10-29,cached
SYK,2021-10-27,cached
SYK,2021-10-29,cached
TAP,2021-10-27,cached
TAP,2021-10-29,cached
TROW,2021-10-27,cached
TROW,2021-10-29,cached
TXT,2021-10-27,cached
TXT,2021-10-29,cached
VRSN,2021-10-27,cached
VRSN,2021-10-29,cached
WDC,2021-10-27,cached
WDC,2021-10-29,cached
WST,2021-10-27,cached
WST,2021-10-29,cached
XEL,2021-10-27,cached
XEL,2021-10-29,cached
YUM,2021-10-27,cached
YUM,2021-10-29,cached
ABBV,2021-10-28,cached
ABBV,2021-11-01,cached
AON,2021-10-28,cached
AON,2021-11-01,cached
CBOE,2021-10-28,cached
CBOE,2021-11-01,cached
CHD,2021-10-28,cached
CHD,2021-11-01,cached
CHTR,2021-10-28,cached
CHTR,2021-11-01,cached
CL,2021-10-28,cached
CL,2021-11-01,cached
CVX,2021-10-28,cached
CVX,2021-11-01,cached
GWW,2021-10-28,cached
GWW,2021-11-01,cached
LHX,2021-10-28,cached
LHX,2021-11-01,cached
LYB,2021-10-28,cached
LYB,2021-11-01,cached
PSX,2021-10-28,cached
PSX,2021-11-01,cached
RCL,2021-10-28,cached
RCL,2021-11-01,cached
WY,2021-10-28,cached
WY,2021-11-01,cached
XOM,2021-10-28,cached
XOM,2021-11-01,cached
ANET,2021-10-29,cached
ANET,2021-11-02,cached
CLX,2021-10-29,cached
CLX,2021-11-02,cached
FANG,2021-10-29,cached
FANG,2021-11-02,cached
L,2021-10-29,cached
L,2021-11-02,cached
MCK,2021-10-29,cached
MCK,2021-11-02,cached
MOS,2021-10-29,cached
MOS,2021-11-02,cached
NXPI,2021-10-29,cached
NXPI,2021-11-02,cached
O,2021-10-29,cached
O,2021-11-02,cached
ON,2021-10-29,cached
ON,2021-11-02,cached
PCG,2021-10-29,cached
PCG,2021-11-02,cached
PSA,2021-10-29,cached
PSA,2021-11-02,cached
SBAC,2021-10-29,cached
SBAC,2021-11-02,cached
SPG,2021-10-29,cached
SPG,2021-11-02,cached
WMB,2021-10-29,cached
WMB,2021-11-02,cached
AIZ,2021-11-01,cached
AIZ,2021-11-03,cached
AKAM,2021-11-01,cached
AKAM,2021-11-03,cached
AMCR,2021-11-01,cached
AMCR,2021-11-03,cached
AME,2021-11-01,cached
AME,2021-11-03,cached
AMGN,2021-11-01,cached
AMGN,2021-11-03,cached
APO,2021-11-01,cached
APO,2021-11-03,cached
AWK,2021-11-01,cached
AWK,2021-11-03,cached
CMI,2021-11-01,cached
CMI,2021-11-03,cached
COP,2021-11-01,cached
COP,2021-11-03,cached
DD,2021-11-01,cached
DD,2021-11-03,cached
DOC,2021-11-01,cached
DOC,2021-11-03,cached
DVN,2021-11-01,cached
DVN,2021-11-03,cached
EIX,2021-11-01,cached
EIX,2021-11-03,cached
EL,2021-11-01,cached
EL,2021-11-03,cached
ES,2021-11-01,cached
ES,2021-11-03,cached
ETN,2021-11-01,cached
ETN,2021-11-03,cached
EXPD,2021-11-01,cached
EXPD,2021-11-03,cached
GNRC,2021-11-01,cached
GNRC,2021-11-03,cached
GPN,2021-11-01,cached
GPN,2021-11-03,cached
HSIC,2021-11-01,cached
HSIC,2021-11-03,cached
IDXX,2021-11-01,cached
IDXX,2021-11-03,cached
INCY,2021-11-01,cached
INCY,2021-11-03,cached
IT,2021-11-01,cached
IT,2021-11-03,cached
KKR,2021-11-01,cached
KKR,2021-11-03,cached
LDOS,2021-11-01,cached
LDOS,2021-11-03,cached
MDLZ,2021-11-01,cached
MDLZ,2021-11-03,cached
MLM,2021-11-01,cached
MLM,2021-11-03,cached
MPC,2021-11-01,cached
MPC,2021-11-03,cached
MTCH,2021-11-01,cached
MTCH,2021-11-03,cached
OKE,2021-11-01,cached
OKE,2021-11-03,cached
PEG,2021-11-01,cached
PEG,2021-11-03,cached
PFE,2021-11-01,cached
PFE,2021-11-03,cached
PRU,2021-11-01,cached
PRU,2021-11-03,cached
RL,2021-11-01,cached
RL,2021-11-03,cached
SMCI,2021-11-01,cached
SMCI,2021-11-03,cached
STE,2021-11-01,cached
STE,2021-11-03,cached
TECH,2021-11-01,cached
TECH,2021-11-03,cached
TMUS,2021-11-01,cached
TMUS,2021-11-03,cached
VRSK,2021-11-01,cached
VRSK,2021-11-03,cached
VRTX,2021-11-01,cached
VRTX,2021-11-03,cached
WAT,2021-11-01,cached
WAT,2021-11-03,cached
WEC,2021-11-01,cached
WEC,2021-11-03,cached
XYL,2021-11-01,cached
XYL,2021-11-03,cached
ZBRA,2021-11-01,cached
ZBRA,2021-11-03,cached
AEE,2021-11-02,cached
AEE,2021-11-04,cached
AES,2021-11-02,cached
AES,2021-11-04,cached
ALB,2021-11-02,cached
ALB,2021-11-04,cached
ALL,2021-11-02,cached
ALL,2021-11-04,cached
APA,2021-11-02,cached
APA,2021-11-04,cached
BKNG,2021-11-02,cached
BKNG,2021-11-04,cached
BR,2021-11-02,cached
BR,2021-11-04,cached
CDW,2021-11-02,cached
CDW,2021-11-04,cached
CF,2021-11-02,cached
CF,2021-11-04,cached
CRL,2021-11-02,cached
CRL,2021-11-04,cached
CTRA,2021-11-02,cached
CTRA,2021-11-04,cached
CTVA,2021-11-02,cached
CTVA,2021-11-04,cached
CVS,2021-11-02,cached
CVS,2021-11-04,cached
DAY,2021-11-02,cached
DAY,2021-11-04,cached
EA,2021-11-02,cached
EA,2021-11-04,cached
EQIX,2021-11-02,cached
EQIX,2021-11-04,cached
ETR,2021-11-02,cached
ETR,2021-11-04,cached
EVRG,2021-11-02,cached
EVRG,2021-11-04,cached
EXC,2021-11-02,cached
EXC,2021-11-04,cached
FOXA,2021-11-02,cached
FOXA,2021-11-04,cached
GDDY,2021-11-02,cached
GDDY,2021-11-04,cached
HST,2021-11-02,cached
HST,2021-11-04,cached
HUM,2021-11-02,cached
HUM,2021-11-04,cached
MAR,2021-11-02,cached
MAR,2021-11-04,cached
MET,2021-11-02,cached
MET,2021-11-04,cached
MGM,2021-11-02,cached
MGM,2021-11-04,cached
NCLH,2021-11-02,cached
NCLH,2021-11-04,cached
NI,2021-11-02,cached
NI,2021-11-04,cached
TRMB,2021-11-02,cached
TRMB,2021-11-04,cached
TT,2021-11-02,cached
TT,2021-11-04,cached
TTWO,2021-11-02,cached
TTWO,2021-11-04,cached
ABNB,2021-11-03,cached
ABNB,2021-11-05,cached
AIG,2021-11-03,cached
AIG,2021-11-05,cached
APTV,2021-11-03,cached
APTV,2021-11-05,cached
BLDR,2021-11-03,cached
BLDR,2021-11-05,cached
CI,2021-11-03,cached
CI,2021-11-05,cached
CNP,2021-11-03,cached
CNP,2021-11-05,cached
DDOG,2021-11-03,cached
DDOG,2021-11-05,cached
DUK,2021-11-03,cached
DUK,2021-11-05,cached
ED,2021-11-03,cached
ED,2021-11-05,cached
EOG,2021-11-03,cached
EOG,2021-11-05,cached
EPAM,2021-11-03,cached
EPAM,2021-11-05,cached
EXPE,2021-11-03,cached
EXPE,2021-11-05,cached
FIS,2021-11-03,cached
FIS,2021-11-05,cached
FRT,2021-11-03,cached
FRT,2021-11-05,cached
FSLR,2021-11-03,cached
FSLR,2021-11-05,cached
FTNT,2021-11-03,cached
FTNT,2021-11-05,cached
HII,2021-11-03,cached
HII,2021-11-05,cached
HWM,2021-11-03,cached
HWM,2021-11-05,cached
IRM,2021-11-03,cached
IRM,2021-11-05,cached
K,2021-11-03,cached
K,2021-11-05,cached
LNT,2021-11-03,cached
LNT,2021-11-05,cached
LYV,2021-11-03,cached
LYV,2021-11-05,cached
MCHP,2021-11-03,cached
MCHP,2021-11-05,cached
MNST,2021-11-03,cached
MNST,2021-11-05,cached
MRNA,2021-11-03,cached
MRNA,2021-11-05,cached
MSI,2021-11-03,cached
MSI,2021-11-05,cached
MTD,2021-11-03,cached
MTD,2021-11-05,cached
NRG,2021-11-03,cached
NRG,2021-11-05,cached
NWSA,2021-11-03,cached
NWSA,2021-11-05,cached
OXY,2021-11-03,cached
OXY,2021-11-05,cached
PH,2021-11-03,cached
PH,2021-11-05,cached
PPL,2021-11-03,cached
PPL,2021-11-05,cached
PWR,2021-11-03,cached
PWR,2021-11-05,cached
REG,2021-11-03,cached
REG,2021-11-05,cached
REGN,2021-11-03,cached
REGN,2021-11-05,cached
SO,2021-11-03,cached
SO,2021-11-05,cached
TPL,2021-11-03,cached
TPL,2021-11-05,cached
TRGP,2021-11-03,cached
TRGP,2021-11-05,cached
UBER,2021-11-03,cached
UBER,2021-11-05,cached
VMC,2021-11-03,cached
VMC,2021-11-05,cached
WELL,2021-11-03,cached
WELL,2021-11-05,cached
XYZ,2021-11-03,cached
XYZ,2021-11-05,cached
ZBH,2021-11-03,cached
ZBH,2021-11-05,cached
ZTS,2021-11-03,cached
ZTS,2021-11-05,cached
D,2021-11-04,cached
D,2021-11-08,cached
KIM,2021-11-04,cached
KIM,2021-11-08,cached
PNW,2021-11-04,cached
PNW,2021-11-08,cached
SRE,2021-11-04,cached
SRE,2021-11-08,cached
VST,2021-11-04,cached
VST,2021-11-08,cached
VTR,2021-11-04,cached
VTR,2021-11-08,cached
IFF,2021-11-05,cached
IFF,2021-11-09,cached
JKHY,2021-11-05,cached
JKHY,2021-11-09,cached
PYPL,2021-11-05,cached
PYPL,2021-11-09,cached
TTD,2021-11-05,cached
TTD,2021-11-09,cached
VTRS,2021-11-05,cached
VTRS,2021-11-09,cached
CAH,2021-11-08,cached
CAH,2021-11-10,cached
COIN,2021-11-08,cached
COIN,2021-11-10,cached
DASH,2021-11-08,cached
DASH,2021-11-10,cached
PLTR,2021-11-08,cached
PLTR,2021-11-10,cached
SYY,2021-11-08,cached
SYY,2021-11-10,cached
WYNN,2021-11-08,cached
WYNN,2021-11-10,cached
APP,2021-11-09,cached
APP,2021-11-12,cached
TPR,2021-11-10,cached
TPR,2021-11-12,cached
AXON,2021-11-12,cached
AXON,2021-11-16,cached
HD,2021-11-15,cached
HD,2021-11-17,cached
WMT,2021-11-15,cached
WMT,2021-11-17,cached
CPRT,2021-11-16,cached
CPRT,2021-11-18,cached
CSCO,2021-11-16,cached
CSCO,2021-11-18,cached
LOW,2021-11-16,cached
LOW,2021-11-18,cached
NVDA,2021-11-16,cached
NVDA,2021-11-18,cached
TGT,2021-11-16,cached
TGT,2021-11-18,cached
TJX,2021-11-16,cached
TJX,2021-11-18,cached
INTU,2021-11-17,cached
INTU,2021-11-19,cached
PANW,2021-11-17,cached
PANW,2021-11-19,cached
ROST,2021-11-17,cached
ROST,2021-11-19,cached
WDAY,2021-11-17,cached
WDAY,2021-11-19,cached
WSM,2021-11-17,cached
WSM,2021-11-19,cached
ADSK,2021-11-22,cached
ADSK,2021-11-24,cached
BBY,2021-11-22,cached
BBY,2021-11-24,cached
DELL,2021-11-22,cached
DELL,2021-11-24,cached
DLTR,2021-11-22,cached
DLTR,2021-11-24,cached
MDT,2021-11-22,cached
MDT,2021-11-24,cached
SJM,2021-11-22,cached
SJM,2021-11-24,cached
CRM,2021-11-29,cached
CRM,2021-12-01,cached
NTAP,2021-11-29,cached
NTAP,2021-12-01,cached
CRWD,2021-11-30,cached
CRWD,2021-12-02,cached
DG,2021-12-01,cached
DG,2021-12-03,cached
KR,2021-12-01,cached
KR,2021-12-03,cached
ULTA,2021-12-01,cached
ULTA,2021-12-03,cached
AZO,2021-12-06,cached
AZO,2021-12-08,cached
CPB,2021-12-07,cached
CPB,2021-12-09,cached
LULU,2021-12-08,cached
LULU,2021-12-10,cached
ORCL,2021-12-08,cached
ORCL,2021-12-10,cached
ACN,2021-12-15,cached
ACN,2021-12-17,cached
FDX,2021-12-15,cached
FDX,2021-12-17,cached
JBL,2021-12-15,cached
JBL,2021-12-17,cached
DRI,2021-12-16,cached
DRI,2021-12-20,cached
MU,2021-12-17,cached
MU,2021-12-21,cached
NKE,2021-12-17,cached
NKE,2021-12-21,cached
FDS,2021-12-20,cached
FDS,2021-12-22,cached
GIS,2021-12-20,cached
GIS,2021-12-22,cached
CTAS,2021-12-21,cached
CTAS,2021-12-23,cached
PAYX,2021-12-21,cached
PAYX,2021-12-23,cached
LW,2022-01-05,cached
LW,2022-01-07,cached
STZ,2022-01-05,cached
STZ,2022-01-07,cached
DAL,2022-01-12,cached
DAL,2022-01-14,cached
BLK,2022-01-13,cached
BLK,2022-01-18,cached
C,2022-01-13,cached
C,2022-01-18,cached
JPM,2022-01-13,cached
JPM,2022-01-18,cached
WFC,2022-01-13,cached
WFC,2022-01-18,cached
BK,2022-01-14,cached
BK,2022-01-19,cached
GS,2022-01-14,cached
GS,2022-01-19,cached
IBKR,2022-01-14,cached
IBKR,2022-01-19,cached
JBHT,2022-01-14,cached
JBHT,2022-01-19,cached
SCHW,2022-01-14,cached
SCHW,2022-01-19,cached
TFC,2022-01-14,cached
TFC,2022-01-19,cached
BAC,2022-01-18,cached
BAC,2022-01-20,cached
CFG,2022-01-18,cached
CFG,2022-01-20,cached
FAST,2022-01-18,cached
FAST,2022-01-20,cached
KMI,2022-01-18,cached
KMI,2022-01-20,cached
MS,2022-01-18,cached
MS,2022-01-20,cached
PG,2022-01-18,cached
PG,2022-01-20,cached
PLD,2022-01-18,cached
PLD,2022-01-20,cached
STT,2022-01-18,cached
STT,2022-01-20,cached
UAL,2022-01-18,cached
UAL,2022-01-20,cached
UNH,2022-01-18,cached
UNH,2022-01-20,cached
USB,2022-01-18,cached
USB,2022-01-20,cached
BKR,2022-01-19,cached
BKR,2022-01-21,cached
CSX,2022-01-19,cached
CSX,2022-01-21,cached
FITB,2022-01-19,cached
FITB,2022-01-21,cached
ISRG,2022-01-19,cached
ISRG,2022-01-21,cached
KEY,2022-01-19,cached
KEY,2022-01-21,cached
MTB,2022-01-19,cached
MTB,2022-01-21,cached
NFLX,2022-01-19,cached
NFLX,2022-01-21,cached
NTRS,2022-01-19,cached
NTRS,2022-01-21,cached
PPG,2022-01-19,cached
PPG,2022-01-21,cached
RF,2022-01-19,cached
RF,2022-01-21,cached
TRV,2022-01-19,cached
TRV,2022-01-21,cached
UNP,2022-01-19,cached
UNP,2022-01-21,cached
HBAN,2022-01-20,cached
HBAN,2022-01-24,cached
SLB,2022-01-20,cached
SLB,2022-01-24,cached
BRO,2022-01-21,cached
BRO,2022-01-25,cached
HAL,2022-01-21,cached
HAL,2022-01-25,cached
IBM,2022-01-21,cached
IBM,2022-01-25,cached
STLD,2022-01-21,cached
STLD,2022-01-25,cached
ADM,2022-01-24,cached
ADM,2022-01-26,cached
AXP,2022-01-24,cached
AXP,2022-01-26,cached
BXP,2022-01-24,cached
BXP,2022-01-26,cached
COF,2022-01-24,cached
COF,2022-01-26,cached
FFIV,2022-01-24,cached
FFIV,2022-01-26,cached
GE,2022-01-24,cached
GE,2022-01-26,cached
IVZ,2022-01-24,cached
IVZ,2022-01-26,cached
JNJ,2022-01-24,cached
JNJ,2022-01-26,cached
LMT,2022-01-24,cached
LMT,2022-01-26,cached
MMM,2022-01-24,cached
MMM,2022-01-26,cached
MSFT,2022-01-24,cached
MSFT,2022-01-26,cached
NEE,2022-01-24,cached
NEE,2022-01-26,cached
PCAR,2022-01-24,cached
PCAR,2022-01-26,cached
RTX,2022-01-24,cached
RTX,2022-01-26,cached
TXN,2022-01-24,cached
TXN,2022-01-26,cached
VZ,2022-01-24,cached
VZ,2022-01-26,cached
ABT,2022-01-25,cached
ABT,2022-01-27,cached
ADP,2022-01-25,cached
ADP,2022-01-27,cached
AMP,2022-01-25,cached
AMP,2022-01-27,cached
APH,2022-01-25,cached
APH,2022-01-27,cached
BA,2022-01-25,cached
BA,2022-01-27,cached
CCI,2022-01-25,cached
CCI,2022-01-27,cached
ELV,2022-01-25,cached
ELV,2022-01-27,cached
EW,2022-01-25,cached
EW,2022-01-27,cached
FCX,2022-01-25,cached
FCX,2022-01-27,cached
GD,2022-01-25,cached
GD,2022-01-27,cached
GLW,2022-01-25,cached
GLW,2022-01-27,cached
INTC,2022-01-25,cached
INTC,2022-01-27,cached
KMB,2022-01-25,cached
KMB,2022-01-27,cached
LRCX,2022-01-25,cached
LRCX,2022-01-27,cached
LVS,2022-01-25,cached
LVS,2022-01-27,cached
NDAQ,2022-01-25,cached
NDAQ,2022-01-27,cached
NOW,2022-01-25,cached
NOW,2022-01-27,cached
NSC,2022-01-25,cached
NSC,2022-01-27,cached
PGR,2022-01-25,cached
PGR,2022-01-27,cached
PKG,2022-01-25,cached
PKG,2022-01-27,cached
PTC,2022-01-25,cached
PTC,2022-01-27,cached
RJF,2022-01-25,cached
RJF,2022-01-27,cached
ROL,2022-01-25,cached
ROL,2022-01-27,cached
STX,2022-01-25,cached
STX,2022-01-27,cached
T,2022-01-25,cached
T,2022-01-27,cached
TEL,2022-01-25,cached
TEL,2022-01-27,cached
TER,2022-01-25,cached
TER,2022-01-27,cached
TSLA,2022-01-25,cached
TSLA,2022-01-27,cached
URI,2022-01-25,cached
URI,2022-01-27,cached
VRTX,2022-01-25,cached
VRTX,2022-01-27,cached
AAPL,2022-01-26,cached
AAPL,2022-01-28,cached
AJG,2022-01-26,cached
AJG,2022-01-28,cached
AOS,2022-01-26,cached
AOS,2022-01-28,cached
BX,2022-01-26,cached
BX,2022-01-28,cached
CMCSA,2022-01-26,cached
CMCSA,2022-01-28,cached
DHR,2022-01-26,cached
DHR,2022-01-28,cached
DOV,2022-01-26,cached
DOV,2022-01-28,cached
DOW,2022-01-26,cached
DOW,2022-01-28,cached
HCA,2022-01-26,cached
HCA,2022-01-28,cached
IP,2022-01-26,cached
IP,2022-01-28,cached
KLAC,2022-01-26,cached
KLAC,2022-01-28,cached
LUV,2022-01-26,cached
LUV,2022-01-28,cached
MA,2022-01-26,cached
MA,2022-01-28,cached
MCD,2022-01-26,cached
MCD,2022-01-28,cached
MDLZ,2022-01-26,cached
MDLZ,2022-01-28,cached
MMC,2022-01-26,cached
MMC,2022-01-28,cached
MO,2022-01-26,cached
MO,2022-01-28,cached
MSCI,2022-01-26,cached
MSCI,2022-01-28,cached
NOC,2022-01-26,cached
NOC,2022-01-28,cached
RMD,2022-01-26,cached
RMD,2022-01-28,cached
ROK,2022-01-26,cached
ROK,2022-01-28,cached
SHW,2022-01-26,cached
SHW,2022-01-28,cached
SYK,2022-01-26,cached
SYK,2022-01-28,cached
TDY,2022-01-26,cached
TDY,2022-01-28,cached
TROW,2022-01-26,cached
TROW,2022-01-28,cached
TSCO,2022-01-26,cached
TSCO,2022-01-28,cached
TXT,2022-01-26,cached
TXT,2022-01-28,cached
V,2022-01-26,cached
V,2022-01-28,cached
VLO,2022-01-26,cached
VLO,2022-01-28,cached
WDC,2022-01-26,cached
WDC,2022-01-28,cached
WRB,2022-01-26,cached
WRB,2022-01-28,cached
XEL,2022-01-26,cached
XEL,2022-01-28,cached
CAT,2022-01-27,cached
CAT,2022-01-31,cached
CHD,2022-01-27,cached
CHD,2022-01-31,cached
CHTR,2022-01-27,cached
CHTR,2022-01-31,cached
CL,2022-01-27,cached
CL,2022-01-31,cached
CVX,2022-01-27,cached
CVX,2022-01-31,cached
